0,Ag1+,Ag2+,Ag3+,Al3+,As3+,Au1+,Au3+,B3+,Ba2+,Be2+,Bi3+,Br1-,Br3+,Ca2+,Cd2+,Ce3+,Ce4+,Cl1-,Co2+,Co3+,Co4+,Cr2+,Cr3+,Cr4+,Cs1+,Cu1+,Cu2+,Cu3+,Dy2+,Dy3+,Er3+,Eu2+,Eu3+,F1-,Fe2+,Fe3+,Fe4+,Ga3+,Gd3+,Ge2+,Ge4+,H1+,Hf4+,Hg1+,Hg2+,Ho3+,I1-,In3+,Ir3+,Ir4+,K1+,La3+,Li1+,Lu3+,Mg2+,Mn2+,Mn3+,Mn4+,Mo3+,Mo4+,N3-,Na1+,Nb3+,Nb4+,Nd2+,Nd3+,Ni2+,Ni3+,Ni4+,O2-,Os4+,P3+,Pb2+,Pb4+,Pd1+,Pd2+,Pd4+,Pr3+,Pr4+,Pt2+,Pt4+,Rb1+,Re4+,Rh3+,Rh4+,Ru3+,Ru4+,S2-,Sb3+,Sc3+,Se2-,Si4+,Sm2+,Sm3+,Sn4+,Sr2+,Ta3+,Ta4+,Tb3+,Tb4+,Te2-,Te4+,Ti2+,Ti3+,Ti4+,Tl1+,Tl3+,Tm2+,Tm3+,V2+,V3+,V4+,W4+,Y3+,Yb2+,Yb3+,Zn2+,Zr4+
Cr4+,0.008289603961465233,0.008487791331183426,0.008644345344269697,0.00888860469061631,0.008775723234263271,0.00797896786265165,0.008588780663783697,0.009230604514344697,0.007874234482238578,0.00906552147380209,0.008321294533597133,0.007388668067421286,0.008765615540116657,0.0081953036125749,0.0083448275566494,0.008182040942873569,0.008338943898354196,0.007538180669561043,0.008641819403791436,0.008775723234263271,0.0088919745274979,0.008583729990802473,0.00874034736718758,0.008876810333938336,0.0075598121791894445,0.008745400873890764,0.008725187256571754,0.008816156116230229,0.00822049049642071,0.00835356947864134,0.008376519734928534,0.008095625024831785,0.008315495992186478,0.008043059492757765,0.008631715890601424,0.00874287411224363,0.008770669358449883,0.008809417089376298,0.008326841214005974,0.008624138522526062,0.008897029298265153,0.009644448617035065,0.008634241731186341,0.008270881622022696,0.00839947379615657,0.008324319965538876,0.007150422201010001,0.00857362899828556,0.008674658480744743,0.008730240556912652,0.007848432448753946,0.008160387868155206,0.008597198708306001,0.008395269477945791,0.008644345344269697,0.008549388607632043,0.008760561780878851,0.008897029298265153,0.008664553731979049,0.008704974791546765,0.007888572927959395,0.008216172323503109,0.008634241731186341,0.008619087073896177,0.00802923167836916,0.008219231011503314,0.008765615540116657,0.008775723234263271,0.008876810333938336,0.007966909139294195,0.008725187256571754,0.008917248536155253,0.008051860162262501,0.008579942062940464,0.008765615540116657,0.00860393337020923,0.00874034736718758,0.008252402260221559,0.008447411452226375,0.008654449348844174,0.008730240556912652,0.007695613045233423,0.008725187256571754,0.008689816261170276,0.008755508082351732,0.008674658480744743,0.008735293927656405,0.007508243616890807,0.008583729990802473,0.008545853793339135,0.0073687667437027544,0.009028454612771014,0.008079525129575637,0.008265035103379746,0.008670616538190214,0.008056051268840693,0.008634241731186341,0.008674658480744743,0.00834196974662385,0.008533229978104928,0.007140523596173422,0.008637609557916868,0.008492839499203085,0.008684763582212771,0.008787094656638855,0.007751521940771087,0.008481060671040246,0.008291044263520031,0.008376435661019078,0.008563528487813688,0.008715080873560457,0.008745400873890764,0.008694869023455629,0.008363152629639147,0.008270881622022696,0.008396951190469602,0.008624138522526062,0.008607300775271592
Cs1+,0.008057705455317156,0.007641802056163489,0.007326136445163529,0.006855455060096394,0.007069729696204842,0.008747797114769494,0.007436898094891302,0.006239022664896169,0.008991396179535524,0.006530540649949611,0.007989953599288786,0.01019691254746851,0.00708918625701649,0.008262174724216469,0.007939952107760863,0.008291278644353056,0.007952428627646523,0.00981200866233196,0.007331141460063744,0.007069729696204842,0.006849142686213221,0.007447035173454168,0.007138021542423896,0.006877586484606617,0.009757350056602034,0.007128232297139788,0.007167455962991584,0.006992345104678414,0.0082071404591303,0.007921444891198748,0.00787303000544494,0.00848303141675482,0.008002314505464599,0.008601486764735445,0.007351189663575164,0.007133125531610422,0.007079452444620469,0.007005193561462701,0.00797814460449132,0.007366255392984114,0.00683968319204357,0.005555289035505412,0.007346173389276143,0.008097958629600537,0.00782485583099482,0.007983510574754191,0.010836575859051506,0.007467343351187728,0.007266295382493387,0.007157633367856396,0.00905227864444501,0.008338979951602963,0.007420028139346366,0.007833660963156235,0.007326136445163529,0.0075162683565300785,0.007098931140935251,0.00683968319204357,0.007286197500696543,0.007206857734144841,0.008957712620193794,0.008216553871529171,0.007346173389276143,0.007376313310500309,0.00863287772763563,0.008209885139482133,0.00708918625701649,0.007069729696204842,0.006877586484606617,0.008775558040080166,0.007167455962991584,0.006801953869400493,0.008581558169114562,0.007454645422404306,0.00708918625701649,0.007406554813399053,0.007138021542423896,0.008137854978751092,0.007725045511094991,0.007306144501922938,0.007157633367856396,0.009420043057143139,0.007167455962991584,0.007236526231490492,0.007108687103911659,0.007266295382493387,0.007147821896830354,0.009888079918541558,0.007447035173454168,0.007523425153895508,0.010249094599538806,0.006597530118361471,0.008519165410533746,0.008110563259035211,0.007274250847592779,0.008572081327399941,0.007346173389276143,0.007266295382493387,0.007946010147147884,0.00754903072918848,0.010863869136683612,0.0073394894041807,0.007631448330332314,0.007246438088190719,0.007047893925831016,0.009284062360522255,0.007655624873268644,0.008054615772185516,0.007873206909707041,0.007487696937956817,0.0071871345555091426,0.007128232297139788,0.007226625558535316,0.007901198373484936,0.008097958629600537,0.007830137943708368,0.007366255392984114,0.007399825690662752
Cu1+,0.008457203030168723,0.008593720248842486,0.008699805275219857,0.00886223112233002,0.008787636186232984,0.008238228476356874,0.008662330370276044,0.009083317681962183,0.00816302050631943,0.008977522847335039,0.008479199146624709,0.007805211315014432,0.008780917517183684,0.008391374377246907,0.008495492109205577,0.008382070917981684,0.008491421871868706,0.007916990444469313,0.008698105915270309,0.008787636186232984,0.00886444562637187,0.008658914342612425,0.008764093332909319,0.00885447475757915,0.007933044167951998,0.008767461309360782,0.00875398000317999,0.008814447749855684,0.008409011756829798,0.008501535615105173,0.0085173787080177,0.00832117945214833,0.008475179181737348,0.008283908671871485,0.008691304614911898,0.008765777517144229,0.008784277638902094,0.008809986183065176,0.008483042514318296,0.008686199590173232,0.008867766047714208,0.009340933647223647,0.008693005518791515,0.008444178197219715,0.00853319113456638,0.008481295749247952,0.007624126317449925,0.008652077694827481,0.008720167417403162,0.008757352678665953,0.008144385351124531,0.00836685785430513,0.008668020343785042,0.00853029738498933,0.008699805275219857,0.008635644807749032,0.008777555822223197,0.008867766047714208,0.008713386233902335,0.008740473672431673,0.008173357957219393,0.008405990762056816,0.008693005518791515,0.00868279431423763,0.008274075176537637,0.00840813074276428,0.008780917517183684,0.008787636186232984,0.00885447475757915,0.008229604704938553,0.00875398000317999,0.008881031695344377,0.008290160856705711,0.008656351316939197,0.008780917517183684,0.008672569254089487,0.008764093332909319,0.008431300661422749,0.008566106720972877,0.008706598850052266,0.008757352678665953,0.008033145331083428,0.00875398000317999,0.008730327546557212,0.008774192555167195,0.008720167417403162,0.008760723788960246,0.00789472342976698,0.008658914342612425,0.008633245409937687,0.007790224538816073,0.008953531222294957,0.00830978267250979,0.008440106325447597,0.008717455688643414,0.008293136583120093,0.008693005518791515,0.008720167417403162,0.008493515387147757,0.008624670045881836,0.00761652347060334,0.008695272790531408,0.00859716516486771,0.008726942391207257,0.00879518715544798,0.008074014915543604,0.00858912468130854,0.008458204107143208,0.008517320730598566,0.008645234931705775,0.008747229961253154,0.008767461309360782,0.008733711145986419,0.00850815513376702,0.008444178197219715,0.008531455008685596,0.008686199590173232,0.008674842685441438
Cu2+,0.008479493507175697,0.008606284165098729,0.008704475406028039,0.008854219927229446,0.008785540430172926,0.00827515403274243,0.008669823288163101,0.009056816409229127,0.00820470947237313,0.008960052606495366,0.00849995450068315,0.00786782743638395,0.0087793468550595,0.00841818705965082,0.008515102511573374,0.008409514095601494,0.008511318929808586,0.007973368398523452,0.008702904870136344,0.008785540430172926,0.00885625639658094,0.008666662695745182,0.00876383203797678,0.008847086023465402,0.007988504284945597,0.008766938526461581,0.008754502013347142,0.008810243950540546,0.008434623322758059,0.008520719615800232,0.008535440489310427,0.008352697244773175,0.008496215999712555,0.00831787643959948,0.008696618376039756,0.008765385502348315,0.008782444525878928,0.008806134574308731,0.008503528388407688,0.008691898941017418,0.008859309608812295,0.009290938433596053,0.008698190651885944,0.008467371972508056,0.008550126485106165,0.008501904144961398,0.007696296047433297,0.00866033632553705,0.008723287845854232,0.008757613780415447,0.00818723442142011,0.008395327462849366,0.00867508709756771,0.00854743935595529,0.008704475406028039,0.008645124873050062,0.008776247418710395,0.008859309608812295,0.008717024011214668,0.008742037379979781,0.008214399944838493,0.008431808602837357,0.008698190651885944,0.008688750479390156,0.008308683827121476,0.008433802487954896,0.0087793468550595,0.008785540430172926,0.008847086023465402,0.008267083139996564,0.008754502013347142,0.00887150453798171,0.008323719953738817,0.008664291116845772,0.0087793468550595,0.008679294682150349,0.00876383203797678,0.008455383362581033,0.008580676665037154,0.00871075319520871,0.008757613780415447,0.008082755847940482,0.008754502013347142,0.008732670489885202,0.008773146217828622,0.008723287845854232,0.008760723788960246,0.007952365274567021,0.008666662695745182,0.008642903219244455,0.007853656992963596,0.008938061683529178,0.008342053150692948,0.008463581624817812,0.008720783150285745,0.008326500846730511,0.008698190651885944,0.008723287845854232,0.008513265056965624,0.008634961860172263,0.007689079713852823,0.008700286343310026,0.0086094774247228,0.008729544690957238,0.008792499750826905,0.008121173592577406,0.008602023827801657,0.008480424981977583,0.008535386630277923,0.00865400304847445,0.00874827320766559,0.008766938526461581,0.008735794538374909,0.008526871028327198,0.008467371972508056,0.008548514348385241,0.008691898941017418,0.008681397319280375
Cu3+,0.00837178063449342,0.008541864832956367,0.008675328165100341,0.008881981881717517,0.00878671923144838,0.008102668473662212,0.008628049165984964,0.009168069942371227,0.00801124280638018,0.009030452323839292,0.008399061913247427,0.007582828436305006,0.008778169042841106,0.008290411031765194,0.008419299867879114,0.00827894420824914,0.008414241694211377,0.007715538864130486,0.008673181045001088,0.00878671923144838,0.008884819395493288,0.00862374670978601,0.008756780018776314,0.008872047741882508,0.007734680844898231,0.008761059366374538,0.008743937371958423,0.00882088870517741,0.008312172006936784,0.008426813241522266,0.008446526536539779,0.008204092196798586,0.008394072557012858,0.008158444439872027,0.00866459072009505,0.008758919788714454,0.008782444525878928,0.008815197287977989,0.008403833549255477,0.00865814604505085,0.00888907498790884,0.009509110208448563,0.008666738577614436,0.00835564815677117,0.00846622622941116,0.008401664719898479,0.0073698953858464845,0.008615139636251832,0.008701079134444543,0.008748219020046421,0.007988665755741529,0.00826021103330656,0.008635218320148751,0.008462619251237596,0.008675328165100341,0.008594470968635162,0.008773892783852906,0.00888907498790884,0.008692498455769797,0.008726803156990467,0.00802377995915359,0.00830844262805415,0.008666738577614436,0.008653848678202139,0.008146421792454502,0.008311084317528845,0.008778169042841106,0.00878671923144838,0.008872047741882508,0.008092159723801623,0.008743937371958423,0.00890608919019009,0.008166093047334927,0.008620519394466768,0.008778169042841106,0.008640952193822724,0.008756780018776314,0.008339714062353154,0.008507312958857335,0.008683914795238641,0.008748219020046421,0.007854514091952848,0.008743937371958423,0.008713944534705764,0.008769615750432874,0.008701079134444543,0.00875249990282643,0.007689022772463025,0.00862374670978601,0.008591455416361384,0.007565110276988674,0.008999429854044285,0.008190120441320496,0.008350608092128746,0.008697647221580939,0.00816973464554101,0.008666738577614436,0.008701079134444543,0.0084168431505286,0.008580682753262682,0.00736100963589071,0.00866960210128006,0.008546180721864343,0.008709656819023843,0.008796334468502283,0.007903679329815278,0.008536109239034756,0.008373021235449075,0.008446454351398673,0.00860652969148203,0.008735371785950028,0.008761059366374538,0.008718231497278772,0.008435046811489443,0.00835564815677117,0.00846406209779653,0.00865814604505085,0.00864381864618671
Dy2+,0.008711961040745389,0.008587061130858206,0.008486653996376664,0.008327185959543274,0.008401289321131674,0.008902245553634282,0.008522459348878304,0.008098772746999716,0.008964753147824108,0.008209726748269188,0.008692163189042465,0.009242212977886523,0.008407891233624641,0.008770463943925614,0.008677417812259874,0.008778641870835649,0.008681107878350042,0.00915907692098021,0.008488285618565421,0.008401289321131674,0.008324963411510322,0.008525704894079675,0.008424370681535476,0.008334960179250405,0.009146872160291161,0.008421077704380428,0.008434240806802721,0.008374824623221436,0.00875489905402666,0.008671930871314263,0.008657501896271907,0.008831615927106984,0.008695790750203092,0.00886356956993593,0.008494808227826871,0.008422724375791626,0.00840459099689461,0.008379241690033002,0.008688691076376782,0.008499696095940748,0.008321628475453726,0.007815541831616979,0.008493178158532497,0.008723625216429092,0.008643035963503269,0.008690269584342741,0.009370029185992324,0.008532191179207869,0.00846704451206827,0.008430952237060677,0.008980016667737492,0.008791966378704679,0.00851704656271595,0.008645688146767777,0.008486653996376664,0.00854773193460724,0.008411190027032927,0.008321628475453726,0.008473587138140943,0.008447380264792342,0.008956247555931975,0.008757570761302671,0.008493178158532497,0.008502952719380794,0.008871940607824143,0.008755678448477324,0.008407891233624641,0.008401289321131674,0.008334960179250405,0.008909486822649824,0.008434240806802721,0.008308275442236196,0.008858234287312696,0.00852813800303823,0.008407891233624641,0.0085127131558318,0.008424370681535476,0.008735114387369078,0.008612715118330597,0.00848012364456812,0.008430952237060677,0.00906927357277337,0.008434240806802721,0.008457219174977455,0.00841448737282671,0.00846704451206827,0.008427662193866264,0.009175895313665658,0.008525704894079675,0.008549995167799628,0.009253113979032267,0.008234464401856443,0.008841424758055966,0.00872726271920266,0.008469662294619054,0.008855691428106926,0.008493178158532497,0.00846704451206827,0.008679210438909554,0.008558071598388584,0.009375209038898779,0.008491004127718174,0.008583846752191477,0.008460495801262204,0.008393855311389531,0.00903685024086915,0.008591344347047235,0.008711062727936337,0.008657554817363838,0.0085386710277496,0.008440813508646448,0.008421077704380428,0.008453941040573678,0.008665910106905908,0.008723625216429092,0.00864462742066266,0.008499696095940748,0.008510545396670502
Dy3+,0.008712842732468397,0.00865457667579374,0.00860571592800165,0.008524703842803747,0.008562851049748292,0.008795680951432896,0.008623337766322728,0.008402005999708431,0.008821162028944302,0.008462541479490144,0.008703801816865182,0.008921989080658206,0.008566207991475,0.008739110091343009,0.0086970194409394,0.008742727306535612,0.008698720620212552,0.00889408338797683,0.008606523615990656,0.008562851049748292,0.008523546662186542,0.008624924374302673,0.00857455720876163,0.00852874562220616,0.008889808852774564,0.008572892307970321,0.008579537032221302,0.008549325319234075,0.008732188090036183,0.008694485116334597,0.00868779362275566,0.008765823567702448,0.008705464021674943,0.008779467199148917,0.008609748014116245,0.008573725067879123,0.008564530749919474,0.008551590451754937,0.008702208485487407,0.00861215962998573,0.00852180890601279,0.008240062753409017,0.008608942868459507,0.008718133796531028,0.00868104604532414,0.008702933138417334,0.008960342661189995,0.008628089856709528,0.008595974288988801,0.008577879574070994,0.008827243410423586,0.008748591625331373,0.008620687702222194,0.008682286046817674,0.00860571592800165,0.008635644807749032,0.00856788277123708,0.00852180890601279,0.008599231612684246,0.00858614196046059,0.008817748795805089,0.008733379717987556,0.008608942868459507,0.008613764185645523,0.008783004714514117,0.008732535861484043,0.008566207991475,0.008562851049748292,0.00852874562220616,0.008798679250113572,0.008579537032221302,0.008514834117867645,0.008777204536665641,0.008626112639450352,0.008566207991475,0.008618562513773766,0.00857455720876163,0.008723319451378381,0.008666778239515447,0.008602478834213693,0.008577879574070994,0.00886163702361668,0.008579537032221302,0.008591069417797977,0.008569555086026944,0.008595974288988801,0.008576219631856324,0.0088999012028913,0.008624924374302673,0.008636741577557226,0.008925484297506118,0.0084758012399848,0.008770035214579891,0.008719778393920161,0.00859727842909062,0.008776123936346584,0.008608942868459507,0.008595974288988801,0.008697846192324016,0.00864064820140725,0.00896176840051524,0.008607868351368087,0.008653039576076023,0.008592706888689546,0.008559062751503204,0.008849379786988779,0.008656622038173693,0.008712434145525548,0.008687818236248496,0.00863124500631542,0.008582844483586973,0.008572892307970321,0.008589429437335145,0.008691697705807206,0.008718133796531028,0.008681790270867521,0.00861215962998573,0.008617498209772792
Er3+,0.00870842312289968,0.008661719331269946,0.008621878028372342,0.008554725108467453,0.008586500626907106,0.008772838611847368,0.008636310529244386,0.008450966733031594,0.00879203223768553,0.008502430207885457,0.00870124148379611,0.008863277892193874,0.00858928422254635,0.008729135187547508,0.008695837252724834,0.00873196840932422,0.008697194075604708,0.0088445499380445,0.008622541018622903,0.008586500626907106,0.008553757246467038,0.008637606581398963,0.00859619814101573,0.008558103864885253,0.008841598489115685,0.008594820519975494,0.008600315469256126,0.008575263811623907,0.008723700249246711,0.008693814320451802,0.008688463954094464,0.008749940600445066,0.008702563781235422,0.008760454223708868,0.008625186364770733,0.008595509653711217,0.008587893709528482,0.008577147957999146,0.00869997317317731,0.00862716341848721,0.00855230337085257,0.008311160749543479,0.008624526021197407,0.008712613931094685,0.00868305563250259,0.008700550102518086,0.008886900473657953,0.008640190647792092,0.008613870711997453,0.008598945618589395,0.008796559142340888,0.008736551357107691,0.008634144498490273,0.008684050490222806,0.008621878028372342,0.008646348555857135,0.008590672163030758,0.00855230337085257,0.008616550350247536,0.008605768882654396,0.008789481915963529,0.008724637095837855,0.008624526021197407,0.00862847813645025,0.008763166751073968,0.00872397371564329,0.00858928422254635,0.008586500626907106,0.008558103864885253,0.0087751148520061,0.008600315469256126,0.008546462932072663,0.008758716274714662,0.008638576863026253,0.00858928422254635,0.008632406332293566,0.00859619814101573,0.008716712293332471,0.008671577927169995,0.008619219463546364,0.008598945618589395,0.008821703452136257,0.008600315469256126,0.008609831571775754,0.00859205752805119,0.008613870711997453,0.00859757317486473,0.008848534621774828,0.008637606581398963,0.008647241397525998,0.008865547354569145,0.008513634828169787,0.00875319461966398,0.008713914670718052,0.00861494382878653,0.008757885461137285,0.008624526021197407,0.008613870711997453,0.008696496760328512,0.0086504193089999,0.00888771166699347,0.008623644533041763,0.008660474671267617,0.008611180572311045,0.00858335681106882,0.00881283831856561,0.008663374624011544,0.008708099122352245,0.00868848365843215,0.008642763977323591,0.008603047379678895,0.008594820519975494,0.008608479954696359,0.008691587166944438,0.008712613931094685,0.008683652779410429,0.00862716341848721,0.00863153547106342
Eu2+,0.008670007518390862,0.008483874851288356,0.008336764242956684,0.008107353229616764,0.008213337882798445,0.008961021751528518,0.008388977711101378,0.0077869569894540615,0.009058800710343007,0.007941448796914913,0.00864025986714802,0.009508389302638504,0.0082228315368941,0.008758475041028708,0.00861816496897181,0.008770910207192338,0.008623689419363138,0.009370748755615686,0.008339137761714062,0.008213337882798445,0.008104190581349537,0.008393723869590461,0.00824656668367036,0.008118423092493119,0.009350768766564009,0.008241819557146245,0.008260808280723479,0.008175366495299182,0.008734854456284226,0.008609956348449258,0.008588403980031648,0.008851882571452406,0.008645703465261454,0.008901087125911493,0.008348631699930699,0.008244193115201573,0.00821808467634525,0.008181694642572672,0.008635052489586686,0.00835575199321036,0.008099446755278999,0.0074015846201253045,0.008346258237092528,0.008687578280830813,0.008566845133065859,0.008637419534400073,0.009725800531105224,0.008403215858684669,0.008308281213826287,0.008256061050098032,0.0090828549886473,0.008791207982371095,0.008381067220841547,0.008570794102516528,0.008336764242956684,0.008425994642306225,0.008227578459852147,0.008099446755278999,0.008317775693299233,0.008279797410726058,0.009045427318532102,0.008738904562543304,0.008346258237092528,0.008360498770045162,0.008914023805803696,0.008736035773525202,0.0082228315368941,0.008213337882798445,0.008118423092493119,0.0089722904391768,0.008260808280723479,0.008080473290261974,0.008892852050476437,0.008397283418060515,0.0082228315368941,0.008374738638038354,0.00824656668367036,0.008704918063349746,0.00852181339060388,0.008327270048998449,0.008256061050098032,0.009224997884824783,0.008260808280723479,0.00829403934531366,0.008232325440619411,0.008308281213826287,0.00825131384953279,0.00939837385445654,0.008393723869590461,0.008429316290004076,0.009526645695409808,0.007976183061965115,0.008866957375833116,0.008693064583889656,0.008312079018043157,0.008888929874278285,0.008346258237092528,0.008308281213826287,0.008620848332676572,0.008441178728611979,0.009734775361889204,0.008343093596938472,0.00847913157605191,0.008298786648432747,0.008202657866035717,0.009173063497819345,0.008490198904468853,0.00866865568772079,0.0085884829385541,0.008412707378187095,0.008270302813548968,0.008241819557146245,0.008289292034857662,0.008600957277282568,0.008687578280830813,0.00856921453905731,0.00835575199321036,0.008371574287041352
Eu3+,0.008717212906329394,0.008639795519327134,0.008576043973701588,0.00847223561475194,0.008520850427965231,0.008830708414248817,0.008598926379850151,0.008318555853600812,0.00886669206023788,0.008393906636925835,0.008705087659457279,0.009017199703734921,0.008525150359885963,0.008752706510556842,0.008696020251677662,0.00875762706310434,0.008698292298420349,0.008973833279627329,0.008577090212384196,0.008520850427965231,0.008470767754062039,0.008600992505757625,0.008535861010233662,0.008477365598229166,0.008967333380965031,0.008533723372065103,0.008542260391972601,0.008503561858504285,0.008743313233103416,0.008692638264214078,0.00868372441898654,0.00878924951466595,0.008707313598776835,0.00880810792483688,0.008581269355202977,0.008534792472561633,0.008523001509778427,0.00850645311247072,0.008702955338936447,0.00858439759720521,0.008468564174330088,0.008120661097465958,0.008580225442185164,0.008724330013706443,0.00867475852499719,0.008703924958386624,0.009080457715725715,0.008605117660576223,0.008563443975356109,0.00854012952375683,0.008875373129978718,0.008765622256106767,0.008595477592137739,0.008676404507862534,0.008576043973701588,0.008614979270881173,0.008527296974729408,0.008468564174330088,0.008567653211523602,0.008550761191166123,0.008861836232312495,0.008744928188787728,0.008580225442185164,0.008586480173159215,0.00881302075098084,0.008743784461422781,0.008525150359885963,0.008520850427965231,0.008477365598229166,0.008834911821098775,0.008542260391972601,0.008459728457387752,0.008804970709943374,0.008602540548709478,0.008525150359885963,0.008592713851525467,0.008535861010233662,0.008731320811546638,0.008655872257884282,0.008571853220555698,0.00854012952375683,0.008925260404953289,0.008542260391972601,0.008557112883055657,0.00852944135074859,0.008563443975356109,0.008537996395320432,0.008982735782872349,0.008600992505757625,0.008616412832924494,0.00902276302401773,0.008410529039514048,0.008795056094944758,0.008726545424045539,0.008565128775240358,0.008803473833457021,0.008580225442185164,0.008563443975356109,0.008697124248929222,0.008621523122140849,0.009082924797538769,0.008578832652763789,0.008637774938206883,0.008559225540778554,0.008516002352631804,0.008907315987378034,0.008642485841497325,0.00871666396119636,0.008683757165623706,0.008609233328607292,0.008546515333452916,0.008533723372065103,0.008554997936490612,0.00868892235069262,0.008724330013706443,0.00867574632297117,0.00858439759720521,0.008591330414015273
F1-,0.008640519992182391,0.00842918756247807,0.00826304901726467,0.008005471280571485,0.008124244420695037,0.008973576767170782,0.008321927978252317,0.0076486816303669245,0.009086242080577083,0.007820303049607185,0.00860665866381678,0.009609629893728521,0.008134902264354956,0.008741419474472514,0.008581529815718024,0.008755626131532432,0.008587811144449451,0.009448419623559016,0.008265723455010312,0.008124244420695037,0.008001932846740669,0.00832728479711489,0.008161561542214682,0.00801785910980993,0.009425092264768398,0.008156228028051871,0.008177566988805373,0.00808164746029171,0.008714450343382656,0.00857219867095727,0.008547710940566375,0.008848280765314857,0.008612852550050058,0.008904710427555203,0.00827642302832513,0.008158894682309847,0.008129572918971267,0.00808874307339405,0.008600734594784356,0.008284449605442638,0.007996625988998356,0.0072238655514513025,0.008273747862811051,0.008660536204189648,0.008523233042310873,0.008603427290216898,0.00986617443171969,0.008338000461693714,0.008230970234912212,0.008172231027085622,0.009114019404565788,0.00877882834464188,0.008313001464595024,0.008527715416633379,0.00826304901726467,0.008363728880505914,0.00814023245240682,0.007996625988998356,0.008241660166274279,0.008198918858986798,0.009070809285435012,0.00871907308641382,0.008273747862811051,0.00828980155148867,0.008919562739193502,0.008715798619849816,0.008134902264354956,0.008124244420695037,0.00801785910980993,0.008986541013638386,0.008177566988805373,0.007975408153847776,0.008895259412578588,0.008331302855935904,0.008134902264354956,0.008305861632294142,0.008161561542214682,0.008680300752544627,0.008472159137802492,0.00825235310604934,0.008172231027085622,0.009278666923672619,0.008177566988805373,0.008214941059185799,0.008145563478679107,0.008230970234912212,0.008166895876722584,0.009480703425611454,0.00832728479711489,0.00836748219526202,0.009631080898612573,0.007858995224233138,0.008865558909018911,0.008666788468765391,0.0082352458440869,0.008890759064807777,0.008273747862811051,0.008230970234912212,0.008584580672066286,0.00838088944459814,0.009876817306245608,0.008270181257221787,0.00842381869808167,0.008220283348799519,0.008112258419747123,0.009218408901344892,0.008436346958110965,0.00863898050049708,0.008547800621564482,0.008348718797006176,0.00818824132827902,0.008156228028051871,0.00820959954463635,0.008561971860558022,0.008660536204189648,0.008525922425585437,0.008284449605442638,0.008302292179534125
Fe2+,0.008570048616466926,0.00865120064196074,0.008712581109488606,0.008803594666725855,0.008762250663198017,0.00843500398454201,0.008691069543949761,0.008921399767476967,0.008387286288948059,0.008865929575019343,0.008583285280348161,0.00815136986257475,0.008758488642174387,0.008530071518049305,0.008593050384398039,0.008524378078425453,0.008590614072709184,0.008226612078538503,0.008711609725369518,0.008762250663198017,0.008804810040650994,0.00868909928950851,0.008749040763789656,0.00879933228464501,0.008237305138958234,0.00875093523338741,0.008743342675135296,0.008777200837841989,0.00854083559481491,0.008596663934889824,0.008606114730469882,0.008486851178508822,0.008580870748712568,0.008463658305809368,0.008707718078906666,0.008749988304436566,0.008760370876394039,0.008774720022229131,0.008585591824262027,0.008704792929114432,0.008806631060183855,0.009049120112802567,0.008708691906981944,0.00856218183614496,0.008615515144284306,0.008584543759850221,0.00802660838356632,0.008685151454182742,0.00872419005272215,0.008745244484541937,0.00837535976906661,0.00851504508635152,0.008694347873764111,0.008613797226534383,0.008712581109488606,0.008675636801001476,0.008756603960650288,0.008806631060183855,0.008720330183543746,0.008735710975204735,0.008393884726324735,0.008538994629027677,0.008708691906981944,0.008702839774810862,0.008457511109273104,0.008540298830491216,0.008758488642174387,0.008762250663198017,0.00879933228464501,0.008429566433553299,0.008743342675135296,0.008813890640706706,0.008467560658483721,0.008687619995970813,0.008758488642174387,0.008696965652336354,0.008749040763789656,0.008554383057030384,0.008634979869276924,0.008716460535408721,0.008745244484541937,0.008303328777679107,0.008743342675135296,0.00872996151844949,0.008754716831934545,0.00872419005272215,0.008747143847467546,0.008211733103396129,0.00868909928950851,0.0086742445480203,0.008141177949190575,0.008853117544007489,0.008479777068546942,0.0085597181153147,0.00872264727859944,0.008469416324014198,0.008708691906981944,0.00872419005272215,0.008591867446423384,0.008669262452934342,0.008021294192394498,0.00870998939402979,0.008653217266992976,0.008728040141799287,0.008766471234578136,0.008329958523586586,0.008648508015222517,0.008570652365572104,0.008606080204093099,0.008681193851428546,0.008739531717376924,0.00875093523338741,0.008731880449657248,0.008600616546058901,0.00856218183614496,0.008614484596518703,0.008704792929114432,0.008698272913060134
